name,sku,description,url,metatitle,metadescription,metakeyword,quantity,price,wholesaleprice,firstsaleprice,secondsaleprice,specialpricefrom,specialpriceto,image,category,productfeatures
American Diamond Pendant Set,PDS-1097-33-AD,Elegant American Daimond Pendant Set designed with Silver Chain (Material- Brass),,,,,10,5200,5200,,,,,"PDS-1097-33-01-AD-(1).jpg,PDS-1097-33-01-AD-(3).jpg",AD Pendant Set,Elegant American Daimond Pendant Set with   Silver Chain & Brass 
American Diamond Pendant Set,PDS-2178-16-AD,Marvelous American Daimond Pendant Set designed with Silver Chain (Material- Brass),,,,,10,2850,2850,,,,,"PDS-2178-16-01-AD-(1).jpg,PDS-2178-16-01-AD-(3).jpg",AD Pendant Set,Marvelous American Daimond Pendant Set with    Silver Chain & Brass 
American Diamond Pendant Set,PDS-525-9030-AD,Magnificant American Daimond Pendant Set designed with Silver Chain (Material- Brass),,,,,10,3800,3800,,,,,"PDS-525-9030-01-AD-(1).jpg,PDS-525-9030-01-AD-(3).jpg,PDS-525-9030-01-AD-(4).jpg",AD Pendant Set,Magnificant American Daimond Pendant Set with    Silver Chain & Brass 
American Diamond Pendant & Booties,PB-1448-33-AD,Gorgeous American DaimondPendant Set designed with Silver Chain (Material- Brass),,,,,10,4500,4500,,,,,"PB-1448-33-01-AD-(1).jpg,PB-1448-33-01-AD-(4).jpg,PB-1448-33-01-AD-(5).jpg",AD Pendant Set,Gorgeous American DaimondPendant Set with    Silver Chain & Brass 
American Diamond Pendant & Booties,PB-1769-9054-AD,Designer American Daimond Pendant Set designed with Silver Chain (Material- Brass),,,,,10,5650,5650,,,,,"PB-1769-9054-01-AD-(1).jpg,PB-1769-9054-01-AD-(3).jpg",AD Pendant Set,Designer American Daimond Pendant Set with    Gold Silver Chain & Brass 
American Diamond Pendant Set,PDS-2465-55-AD,Dazzling American Daimond Daimond Pendant Set designed with Gold and Silver Chain (Material - Brass),,,,,10,4450,4450,,,,,"PDS-2465-55-01-AD-(1).jpg,PDS-2465-55-01-AD-(3).jpg,PDS-2465-55-01-AD-(4).jpg",AD Pendant Set,Dazzling American Daimond Daimond Pendant Set with Gold Silver Chain & Brass 
American Diamond Pendant Set,PDS-231-9999-AD,Unique American Daimond Pendant Set designed with Silver Chain (Material- Brass),,,,,10,4500,4500,,,,,"PDS-231-9999-01-AD-(1).jpg,PDS-231-9999-01-AD-(3).jpg",AD Pendant Set,Unique American Daimond Pendant Set with Silver Chain & Brass 
American Diamond Pendant & Booties,PB-1425-33-AD,Artistic American Daimond Pendant Set designed with Gold and Silver Chain (Material - Brass),,,,,10,3595,3595,,,,,"PB-1425-33-01-AD-(1).jpg,PB-1425-33-01-AD-(3).jpg,PB-1425-33-01-AD-(4).jpg",AD Pendant Set,Artistic American Daimond Pendant Set withGold Silver Chain & Brass 
American Diamond Pendant & Booties,PB-1407-32-AD,Fashionable American Daimond Pendant Set designed with Silver Chain (Material- Brass),,,,,10,15000,15000,,,,,"PB-1407-32-01-AD-(1).jpg,PB-1407-32-01-AD-(3).jpg,PB-1407-32-01-AD-(4).jpg",AD Pendant Set,Fashionable American Daimond Pendant Set with Silver Chain & Brass 
American Diamond Pendant & Booties,PB-1373-78-AD,Stunning American Daimond  Pendant Set designed with Rhodium  Silver Chain (Material- Brass),,,,,10,8900,8900,,,,,"PB-1373-78-01-AD-(1).jpg,PB-1373-78-01-AD-(3).jpg,PB-1373-78-01-AD-(4).jpg",AD Pendant Set,Stunning American Daimond  Pendant Set with Rhodium  Silver Chain & Brass 
American Diamond Pendant Set,PDS-617-9999-AD,Adorable American Daimond Pendant Set designed with Rhodium  Silver Chain (Material- Brass),,,,,10,6195,6195,,,,,PDS-617-9999-AD.jpg,AD Pendant Set,Adorable American Daimond Pendant Set withRhodium  Silver Chain & Brass 
American Diamond Pendant Set,PDS-1816-78-AD,Designer American Daimond Pendant Set designed with Rhodium  Silver Chain (Material- Brass),,,,,10,7500,7500,,,,,"PDS-1816-78-01-AD-(1).jpg,PDS-1816-78-01-AD-(3).jpg,PDS-1816-78-01-AD-(4).jpg",AD Pendant Set,Designer American Daimond Pendant Set with Rhodium  Silver Chain & Brass 
American Diamond Pendant Set,PDS-609-9999-AD,Elegant American Daimond Pendant Set designed with Rhodium  Silver Chain (Material- Brass),,,,,10,4710,4710,,,,,"PDS-609-9999-01-AD-(1).jpg,PDS-609-9999-01-AD-(3).jpg,PDS-609-9999-01-AD-(4).jpg",AD Pendant Set,Elegant American Daimond Pendant Set with  Rhodium  Silver Chain & Brass 
American Diamond Pendant & Booties,PB-1063-64-AD,Amazing American DaimondPendant Set designed with Rhodium  Silver Chain (Material- Brass),,,,,10,1450,1450,,,,,PB-1063-64-AD.jpg,AD Pendant Set,Amazing American DaimondPendant Set with Rhodium  Silver Chain & Brass 
American Diamond Pendant Set,PDS-269-9999-AD,Marvelous American Daimond Pendant Set designed with Rhodium  Silver Chain (Material- Brass),,,,,10,9420,9420,,,,,"PDS-269-9999-01-AD-(1).jpg,PDS-269-9999-01-AD-(3).jpg,PDS-269-9999-01-AD-(4).jpg",AD Pendant Set,Marvelous American Daimond Pendant Set with Gold   Silver Chain & Brass 
American Diamond Pendant & Booties,PB-1347-113-AD,Unique American Daimond Pendant Set designed with Rhodium  Silver Chain (Material- Brass),,,,,10,8200,8200,,,,,"PB-1347-113-01-AD-(1).jpg,PB-1347-113-01-AD-(3).jpg,PB-1347-113-01-AD-(4).jpg",AD Pendant Set,Unique American Daimond Pendant Set with Rhodium  Silver Chain & Brass 
American Diamond Pendant Set,PDS-1812-78-AD,Beautiful and marvelous American Daimond Pendant Set designed with Rhodium  Silver Chain (Material- Brass),,,,,10,5395,5395,,,,,"PDS-1812-78-01-AD-(1).jpg,,PDS-1812-78-01-AD-(4).jpg,PDS-1812-78-01-AD-(5).jpg",AD Pendant Set,Beautiful and marvelous American Daimond Pendant Set with Rhodium  Silver Chain & Brass 
