name,sku,description,url,metatitle,metadescription,metakeyword,quantity,price,wholesaleprice,firstsaleprice,secondsaleprice,specialpricefrom,specialpriceto,image,category,productfeatures
Pearl Mala,Mala-187-3999,Dynasty and  highly creative Pearl Mala with Semi Precious Stone,,,,,10,2150,2150,,,,,Mala-187-3999-01-(1).jpg,Pearl Mala,Dynasty and  highly creative Pearl Mala with Semi Precious Stone
Victoria Set,Set-9509-22-VC,Elegant Victoria Set with Polki and black antique polish ,,,,,10,45000,45000,,,,,"Set-9509-22-01-(1).jpg,Set-9509-22-01-(3).jpg,Set-9509-22-01-(4).jpg",Victoria Set,Elegant Victoria Set with Polki and black antique polish 
Victoria Set,Set-9508-22-VC,Amazing victoria Set with Polki Set with black antique polish ,,,,,10,19500,19500,,,,,"Set-9508-22-01-(1).jpg,Set-9508-22-01-(3).jpg,Set-9508-22-01-(4).jpg",Victoria Set,Amazing victoria Set with Polki Set with black antique polish 
Victoria Set,Set-8339-67,Sparkling  Victoria Set with Frosted Antique MAmerican Juda Chain ,,,,,10,4500,4500,,,,,"Set-8339-67-01-(1).jpg,Set-8339-67-01-(3).jpg",Victoria Set,Sparkling  Victoria Set with Frosted Antique MAmerican Juda Chain 
American Diamond Pendant Set,PDS-1897-55-AD,Unique designer Kidiya Beats With Ruby Amberal Stone ,,,,,10,9500,9500,,,,,"PDS-1897-55-01-(1).jpg,PDS-1897-55-01-(3).jpg",American Diamond Pendant Set,Unique designerKidiya Beats With Ruby Amberal Stone 
American Diamond Pendant Set,PDS-2537-16-AD,Marvelous American Diamond Pendant Set with Firoge Beats and Semi Precious Stone ,,,,,10,6000,6000,,,,,"PDS-2537-16-01-(1).jpg,PDS-2537-16-01-(3).jpg,PDS-2537-16-01-(4).jpg",American Diamond Pendant Set,Marvelous American Diamond Pendant Set with Firoge Beats and Semi Precious Stone 
American Diamond Pendant Set,PDS-2536-16-AD,Gorgeous  American DiamondPendant Set with Fresh Water Pearl ,,,,,10,8500,8500,,,,,"PDS-2536-16-01-(1).jpg,PDS-2536-16-01-(3).jpg",American Diamond Pendant Set,Gorgeous  American DiamondPendant Set with Fresh Water Pearl 
American Diamond Necklace Set,Set-9179-55-AD,Sparkling American Diamond Necklace Set withGold Plated Chain,,,,,10,12500,12500,,,,,"Set-9179-55-01-(1).jpg,Set-9179-55-01-(4).jpg,Set-9179-55-01-(5).jpg",American Diamond Necklace Set,Sparkling American Diamond Necklace Set withGold Plated Chain
American Diamond Pendant Set,PDS-2428-55-AD,Stunning American Diamond Pendant Set with Black Antique Chain ,,,,,10,13500,13500,,,,,"PDS-2428-55-01-(5).jpg,PDS-2428-55-01-(7).jpg,PDS-2428-55-01-(7)-(01).jpg,PDS-2428-55-01-(8).jpg,PDS-2428-55-01-(8)-(01).jpg",American Diamond Pendant Set,Stunning American Diamond Pendant Set with Black Antique Chain 
Antique Set,Set-8596-24-AT,Elegant and Beautiful Antique Mala Set,,,,,10,4380,4380,,,,,Set-8596-24-AT.jpg,Antique Set,Elegant and Beautiful Antique Mala Set
Victoria Set,PB-297-55-VC,Gorgeous victoria Set with Frosted Polki Set ,,,,,10,7850,7850,,,,,PD-297-55-VC.jpg,Victoria Set,Gorgeous victoria Set with Frosted Polki Set 
Victoria Set,PB-160-60-VC,"Marvelous  victoria Set with Polki, Amberal Semi Precious Stone ",,,,,10,17500,17500,,,,,"PB-160-60-01-(1).jpg,PB-160-60-01-(3).jpg",Victoria Set,"Marvelous  victoria Set with Polki, Amberal Semi Precious Stone "
American Diamond Pendant Set,PDS-2377-16-AD,Designer American Diamond  Pendant Set ,,,,,10,9750,9750,,,,,"PDS-2377-16-01-(1).jpg,PDS-2377-16-01-(3).jpg,PDS-2377-16-01-(4).jpg",American Diamond Pendant Set,Designer American Diamond  Pendant Set 
Victoria Set,Set-9313-22-VC,Dynasty and  highly creative American Diamond  Victoria Set,,,,,10,28500,28500,,,,,"Set-9313-22-01-(1).jpg,Set-9313-22-01-(3).jpg,Set-9313-22-01-(4).jpg",Victoria Set,Dynasty and  highly creative American Diamond  Victoria Set
American Diamond Pendant Set,PDS-2159-24-AD,Brilliant piece of American Diamond Pendant set with Ruby Beats ,,,,,10,17000,17000,,,,,"PDS-2159-24-01-(1).jpg,PDS-2159-24-01-(3).jpg,PDS-2159-24-01-(4).jpg",American Diamond Pendant Set,Brilliant piece of American Diamond Pendant set with Ruby Beats 
American Diamond Necklace Set,Set-9179-55-AD,Adorable American Diamond Necklace Set with  Gold Plated Chain ,,,,,10,12500,12500,,,,,"Set-9179-55-01-(1).jpg,Set-9179-55-01-(4).jpg,Set-9179-55-01-(5).jpg",American Diamond Necklace Set,Adorable American Diamond Necklace Set with  Gold Plated Chain 
American Diamond Necklace Set,Set-8633-24-AD,Marvelous American Diamond Necklace Set with Ruby Safayar Beats,,,,,10,35000,35000,,,,,Set-8633-24-AD.jpg,American Diamond Necklace Set,Marvelous American Diamond Necklace Set with Ruby Safayar Beats
