name,sku,description,url,metatitle,metadescription,metakeyword,quantity,price,wholesaleprice,firstsaleprice,secondsaleprice,specialpricefrom,specialpriceto,image,category,productfeatures
American Diamond Payal,Pay-1132-67-AD,Exotic payal with detailed finishing gives it emerald look.,,,,,1,4250,4250,,,,,PAY-1132-67-01_(1).jpg,AD PAYAL,Exotic payal with detailed finishing gives it emerald look.
American Diamond Payal,Pay-1134-67-AD,A flaunt beauty engrafted in this American diamond payal.,,,,,1,5450,5450,,,,,PAY-1134-67-01_(1).jpg,AD PAYAL,A flaunt beauty engrafted in this American diamond payal.
American Diamond Payal,Pay-1141-13-AD,Ready to go & show the beauty of yours with American diamond payal.,,,,,1,7000,7000,,,,,PAY-1141-13-01_(1).jpg,AD PAYAL,Ready to go & show the beauty of yours with American diamond payal.
American Diamond Payal,Pay-682-13-AD,"Just in glance you will fall in love with this payal, beautifully designed with American diamonds.",,,,,1,4000,4000,,,,,PAY-682-13-01_(2).jpg,AD PAYAL,"Just in glance you will fall in love with this payal, beautifully designed with American diamonds."
American Diamond Payal,Pay-896-13-AD,Nothing can justify the dazzling beauty of this total engraved American payal.,,,,,1,8900,8900,,,,,PAY-896-13-01_(1)n.jpg,AD PAYAL,Nothing can justify the dazzling beauty of this total engraved American payal.
American Diamond Payal,Pay-1274-52-SS,Beauty at its best in silver sterling payal.,,,,,1,3790,3790,,,,,PAY-1274-52-01_(1).jpg,AD PAYAL,Beauty at its best in silver sterling payal.
American Diamond Payal,Pay-799-13-AD,Designer payal which keep you on the toe of trend.,,,,,1,3100,3100,,,,,PAY-799-13-01_(1)_n.jpg,AD PAYAL,Designer payal which keep you on the toe of trend.
American Diamond Payal,Pay-1292-101-AD,Magnifico! Only word for this beauitful American diamond payal.,,,,,1,4150,4150,,,,,PAY-1292-101-01_(1).jpg,AD PAYAL,Magnifico! Only word for this beauitful American diamond payal.
American Diamond Pendant Set,PDS-1815-78-AD,Spherical micropave pendant set in dome shape in 92.5 sterling silver,,,,,1,5995,5995,,,,,"999PDS181578AD.jpg, 999PDS181578AD01.jpg, 999PDS181578AD02.jpg",AD PENDANT SET,Spherical micropave pendant set in dome shape in 92.5 sterling silver
American Diamond Pendant Set,PDS-1793-78-AD,Elegant pave pendant set in 92.5 sterling silver,,,,,1,5650,5650,,,,,"999PDS179378AD.jpg, 999PDS179378AD01.jpg, 999PDS179378AD02.jpg",AD PENDANT SET,Elegant pave pendant set in 92.5 sterling silver
American Diamond Pendant Set,PDS-2543-55-AD,Jaw dropping design of this beautiful dark & gold necklace is unique as you!,,,,,1,6100,6100,,,,,"PDS-2543-55-01_(1).jpg, PDS-2543-55-01_(3).jpg, PDS-2543-55-01_(4).jpg",AD PENDANT SET,Jaw dropping design of this beautiful dark & gold necklace is unique as you!
American Diamond Pendant Set,PDS-2426-55-AD,Unique design & elegant style make this Necklace set above all jewellery.,,,,,1,7500,7500,,,,,"PDS-2426-55-01_(1).jpg, PDS-2426-55-01_(3).jpg, PDS-2426-55-01_(4).jpg",AD PENDANT SET,Unique design & elegant style make this Necklace set above all jewellery.
American Diamond Pendant Set,PDS-2388-55-AD,"Dynasty in its look, a highly creative traditional Necklace to suite your matching standards.",,,,,1,6290,6290,,,,,"PDS-2388-55-01_(1).jpg, PDS-2388-55-01_(3).jpg, PDS-2388-55-01_(4).jpg",AD PENDANT SET,"Dynasty in its look, a highly creative traditional Necklace to suite your matching standards."
American Diamond Pendant Set,PDS-2537-16-AD,So royal & so beautiful a masterpiece design of necklace which is elegantly belongs to you.,,,,,1,6000,6000,,,,,"PDS-2537-16-01_(1).jpg, PDS-2537-16-01_(3).jpg, PDS-2537-16-01_(4).jpg",AD PENDANT SET,So royal & so beautiful a masterpiece design of necklace which is elegantly belongs to you.
American Diamond Pendant Set,PDS-2536-16-AD,"Splendid in its own design, this emperor era look necklace is the dream of every woman.",,,,,1,8500,8500,,,,,"PDS-2536-16-01_(1).jpg, PDS-2536-16-01_(3).jpg",AD PENDANT SET,"Splendid in its own design, this emperor era look necklace is the dream of every woman."
American Diamond Pendant Set,PDS-2428-55-AD,"Magical feel, isn't it? This Mind blowing necklace deserves to be worn around your neck.",,,,,1,13500,13500,,,,,"PDS-2428-55-01_(5).jpg, PDS-2428-55-01_(7).jpg, PDS-2428-55-01_(8).jpg",AD PENDANT SET,"Magical feel, isn't it? This Mind blowing necklace deserves to be worn around your neck."
American Diamond Pendant Set,PDS-2377-16-AD,This Multi-colored beads Necklace set will create the aura of elegance around you.,,,,,1,9750,9750,,,,,"PDS-2377-16-01_(1).jpg, PDS-2377-16-01_(3).jpg, PDS-2377-16-01_(4).jpg",AD PENDANT SET,This Multi-colored beads Necklace set will create the aura of elegance around you.
American Diamond Pendant Set,PDS-2159-24-AD,A perfect look of rich Mughal era gives this necklace an elite look.,,,,,1,17000,17000,,,,,"PDS-2159-24-01_(1).jpg, PDS-2159-24-01_(3).jpg, PDS-2159-24-01_(4).jpg",AD PENDANT SET,A perfect look of rich Mughal era gives this necklace an elite look.
Antique Juda,Juda-222-06-AT,Skilled design Juda with elegant look to add stars in your beauty ,,,,,,3700,3700,,,,,Juda-222-06(01)AT.jpg,AQ JUDA,Skilled design Juda with elegant look to add stars in your beauty 
Antique Juda,Juda-217-06-AT,Inspired by contemporary design this Juda is for the woman who shine,,,,,,2700,2700,,,,,Juda-217-06-01_(1).jpg,AQ JUDA,Inspired by contemporary design this Juda is for the woman who shine
Antique Juda,Juda-215-06-AT,"Artistic designer Juda with beautiful American diamond embedded in it, ready to wear for any occasion ",,,,,,1650,1650,,,,,Juda-215-06-01_(1).jpg,AQ JUDA,"Artistic designer Juda with beautiful American diamond embedded in it, ready to wear for any occasion "
Antique Juda,Juda-006-9025-AT,Sophisticated & Elegant design for the lady who never look backs,,,,,,1125,1125,,,,,Juda-006-9025-01_(1).jpg,AQ JUDA,Sophisticated & Elegant design for the lady who never look backs
Antique Victoria Set,PB-297-55-VC,Selective brown stones are used with other multi-stone to keep your head high & style higher.,,,,,1,7850,7850,,,,,PD-297-55-01.jpg,AQ VICTORIA SET,Selective brown stones are used with other multi-stone to keep your head high & style higher.
Antique Victoria Set,PB-160-60-VC,Green Emerald necklace with beautiful green stone gives a dynasty look.,,,,,1,17500,17500,,,,,"PB-160-60-01_(1).jpg, PB-160-60-01_(3).jpg",AQ VICTORIA SET,Green Emerald necklace with beautiful green stone gives a dynasty look.
Antique Victoria Set,Set-9313-22-VC,Stunning Victoria set for the elegant queen in you.,,,,,1,28500,28500,,,,,"Set-9313-22-01_(1).jpg, Set-9313-22-01_(3).jpg",AQ VICTORIA SET,Stunning Victoria set for the elegant queen in you.
Antique Victoria Set,Set-9508-22-VC,Triplet beauty is enhanced in this dazzling Necklace set.,,,,,1,19500,19500,,,,,"Set-9508-22-01_(1).jpg, Set-9508-22-01_(3).jpg, Set-9508-22-01_(4).jpg",AQ VICTORIA SET,Triplet beauty is enhanced in this dazzling Necklace set.
Antique Victoria Set,Set-9509-22-VC,Touch of Queen & elegance that personified this stunning necklace.,,,,,1,45000,45000,,,,,"Set-9509-22-01_(1).jpg, Set-9509-22-01_(4). jpg, Set-9509-22-01_(3).jpg",AQ VICTORIA SET,Touch of Queen & elegance that personified this stunning necklace.
Antique Victoria Set,Set-8236-16-VC,"This is only for the lady who rules the world with her style, brilliant piece of design can see in this multi- precious stone embedded in this classy Necklace set.",,,,,1,17500,17500,,,,,"Set-8236-16-01_(1).jpg, Set-8236-16-01_(3).jpg, Set-8236-16-01_(4).jpg",AQ VICTORIA SET,"This is only for the lady who rules the world with her style, brilliant piece of design can see in this multi- precious stone embedded in this classy Necklace set."
Bridal Bangle,KDA-916-63-MC,Antique finish openable kada with enamel details in brass,,,,,1,1650,1650,,,,,"KDA-916-63-MC.jpg, KDA-916-63-MC_(1), KDA-916-63-MC_(2)",Bridal Bangle,Antique finish openable kada with enamel details in brass
Corporate Earring EAR,EAR-6718-91-LGIJ,simple onyx earring in 92.5 sterling silver,,,,,1,7200,7200,,,,,"EAR-6718-91-LGIJ_(1).jpg , EAR-6718-91-LGIJ_(2).jpg ",Corporate Earings,simple onyx earring in 92.5 sterling silver
Corporate Earring EAR,EAR-6727-91-LGIJ,classic chalcedony earring in 92.5 sterling silver with rose squatz polish,,,,,1,6400,6400,,,,,EAR-6727-91-LGIJ.jpg,Corporate Earings,classic chalcedony earring in 92.5 sterling silver with rose squatz polish
Corporate Earring EAR,EAR-6703-91-LGIJ,unique twisted and textured loop earring in 92.5 sterling silver with rose squatz polish,,,,,1,8000,8000,,,,,"EAR-6703-91-LGIJ_(1).jpg , EAR-6703-91-LGIJ_(2).jpg ",Corporate Earings,unique twisted and textured loop earring in 92.5 sterling silver with rose squatz polish
Corporate Earring EAR,EAR-6747-91-LGIJ,delicate  chalcedony earring in 92.5 sterling silver,,,,,1,11000,11000,,,,,"EAR-6747-91-LGIJ_(1).jpg , EAR-6747-91-LGIJ_(2).jpg ",Corporate Earings,delicate  chalcedony earring in 92.5 sterling silver
Corporate Earring EAR,EAR-6712-91-LGIJ,elegant chalcedony earring in 92.5 sterling silver,,,,,1,7500,7500,,,,,"EAR-6712-91-LGIJ_(1).jpg , EAR-6712-91-LGIJ_(2).jpg ",Corporate Earings,elegant chalcedony earring in 92.5 sterling silver
Corporate Earring EAR,EAR-5200-78-AD,three row diamond loop earring in 92.5 sterling silver,,,,,1,4295,4295,,,,,"EAR-5200-78-AD_(1).jpg , EAR-5200-78-AD_(2).jpg ",Corporate Earings,three row diamond loop earring in 92.5 sterling silver
Corporate Earring EAR,EAR-5189-78-AD,two row diamond loop earring in 92.5 sterling silver,,,,,1,3295,3295,,,,,"EAR-5189-78-AD_(1).jpg , EAR-5189-78-AD_(2).jpg ",Corporate Earings,two row diamond loop earring in 92.5 sterling silver
Corporate Earring EAR,EAR-387-32-AD,classic emerald earring in 92.5 sterling silver,,,,,1,11000,11000,,,,,"EAR-387-32-AD_(1).jpg , EAR-387-32-AD_(2).jpg ",Corporate Earings,classic emerald earring in 92.5 sterling silver
Corporate Earring EAR,EAR-2858-78-AD,delicate pear shape solitaire earring in 92.5 sterling silver,,,,,1,6500,6500,,,,,"EAR-2858-78-AD_(1).jpg, EAR-2858-78-AD_(2).jpg ",Corporate Earings,delicate pear shape solitaire earring in 92.5 sterling silver
Corporate Earring EAR,ECZ-048-9031-AD,elegant diamond loop earring 92.5 sterling silver,,,,,1,4095,4095,,,,,"ECZ-048-9031-AD_(1).jpg , ECZ-048-9031-AD_(2).jpg ",Corporate Earings,elegant diamond loop earring 92.5 sterling silver
Corporate Earring EAR,EAR-6743-91-LGIJ,delicate chalcedony earring with diamonds in 92.5 sterling silver,,,,,1,9000,9000,,,,,"EAR-6743-91-LGIJ_(1).jpg , EAR-6743-91-LGIJ_(2).jpg ",Corporate Earings,delicate chalcedony earring with diamonds in 92.5 sterling silver
Corporate Earring EAR,EAR-6749-91-LGIJ,elegant chalcedony earring in 92.5 sterling silver,,,,,1,7000,7000,,,,,"EAR-6749-91-LGIJ_(1).jpg, EAR-6749-91-LGIJ_(2).jpg ",Corporate Earings,elegant chalcedony earring in 92.5 sterling silver
Corporate Earring EAR,EAR-6731-91-LGIJ,elegant chalcedony earring in 92.5 sterling silver,,,,,1,7500,7500,,,,,"EAR-6731-91-LGIJ_(1).jpg, EAR-6731-91-LGIJ_(2).jpg ",Corporate Earings,elegant chalcedony earring in 92.5 sterling silver
Corporate Earring EAR,EAR-6706-91-LGIJ,elegant chalcedony earring in 92.5 sterling silver,,,,,1,7500,7500,,,,,"EAR-6706-91-LGIJ_(1).jpg, EAR-6706-91-LGIJ_(2).jpg",Corporate Earings,elegant chalcedony earring in 92.5 sterling silver
Corporate Earring EAR,EAR-6096-91-LGIJ,delicate chalcedony earring with diamonds in 92.5 sterling silver,,,,,1,6500,6500,,,,,"EAR-6096-91-LGIJ_(1).jpg, EAR-6096-91-LGIJ_(2).jpg ",Corporate Earings,delicate chalcedony earring with diamonds in 92.5 sterling silver
Corporate Earring EAR,EAR-6080-91-LGIJ,classic single row loop earring in 92.5 sterling silver,,,,,1,5500,5500,,,,,"EAR-6080-91-LGIJ_(1).jpg, EAR-6080-91-LGIJ_(2).jpg ",Corporate Earings,classic single row loop earring in 92.5 sterling silver
Corporate Earring EAR,EAR-6061-91-LGIJ,classic 2-tone loop earring in 92.5 sterling silver,,,,,1,2500,2500,,,,,"EAR-6061-91-LGIJ_(2).jpg, EAR-6061-91-LGIJ_(1).jpg ",Corporate Earings,classic 2-tone loop earring in 92.5 sterling silver
Corporate Earring EAR,EAR-6059-91-LGIJ,delicate chalcedony earring with diamonds in 92.5 sterling silver,,,,,1,8500,8500,,,,,EAR-6059-91-LGIJ.jpg ,Corporate Earings,delicate chalcedony earring with diamonds in 92.5 sterling silver
Corporate Earring EAR,EAR-6739-91-LGIJ,delicate chalcedony earring with diamonds in 92.5 sterling silver,,,,,1,9500,9500,,,,,"EAR-6739-91-LGIJ_(1).jpg, EAR-6739-91-LGIJ_(2).jpg",Corporate Earings,delicate chalcedony earring with diamonds in 92.5 sterling silver
Corporate Earring EAR,EAR-6734-91-LGIJ,elegant chalcedony earring in 92.5 sterling silver,,,,,1,7400,7400,,,,,"EAR-6734-91-LGIJ_(1).jpg, EAR-6734-91-LGIJ_(2).jpg",Corporate Earings,elegant chalcedony earring in 92.5 sterling silver
Corporate Earring EAR,EAR-3093-93-LGIJ,classic loop earring in 92.5 sterling silver,,,,,1,4500,4500,,,,,"EAR-3093-93-LGIJ_(1).jpg, EAR-3093-93-LGIJ_(2).jpg ",Corporate Earings,classic loop earring in 92.5 sterling silver
Corporate Earring EAR,EAR-6707-91-LGIJ,elegant chalcedony earring in 92.5 sterling silver,,,,,1,8000,8000,,,,,"EAR-6707-91-LGIJ_(1).jpg, EAR-6707-91-LGIJ_(2).jpg ",Corporate Earings,elegant chalcedony earring in 92.5 sterling silver
Corporate Earring EAR,EAR-3097-93-LGIJ,classic earring with diamond in 92.5 sterling earring,,,,,1,2400,2400,,,,,"EAR-3097-93-LGIJ_(1).jpg, EAR-3097-93-LGIJ_(2).jpg ",Corporate Earings,classic earring with diamond in 92.5 sterling earring
Corporate Earring EAR,EAR-6722-91-LGIJ,elegant chalcedony earring in 92.5 sterling silver,,,,,1,7200,7200,,,,,"EAR-6722-91-LGIJ_(1).jpg, EAR-6722-91-LGIJ_(2).jpg ",Corporate Earings,elegant chalcedony earring in 92.5 sterling silver
Corporate Earring EAR,EAR-2891-78-AD,Oval solitaire earring with micro set diamonds in 92.5 sterling silver,,,,,1,6500,6500,,,,,"EAR-2891-78-AD_(1).jpg, EAR-2891-78-AD_(2).jpg ",Corporate Earings,Oval solitaire earring with micro set diamonds in 92.5 sterling silver
Corporate Earring EAR,EAR-663-36-AD,asscher shape solitaire earring with micro set diamonds in 92.5 sterling silver,,,,,1,9000,9000,,,,,"EAR-663-36-AD_(1).jpg, EAR-663-36-AD_(2).jpg ",Corporate Earings,asscher shape solitaire earring with micro set diamonds in 92.5 sterling silver
Corporate Earring EAR,EAR-1087-32-AD,cluster earring with 2-tone polish in 92.5 sterling silver,,,,,1,1325,1325,,,,,"EAR-1087-32-AD_(1).jpg, EAR-1087-32-AD_(2).jpg ",Corporate Earings,cluster earring with 2-tone polish in 92.5 sterling silver
Corporate Earring EAR,EAR-5407-85-AD,unique 5mm round ruby solitaire earring in 92.5 sterling silver,,,,,1,6500,6500,,,,,"EAR-5407-85-AD_(1).jpg, EAR-5407-85-AD_(2).jpg ",Corporate Earings,unique 5mm round ruby solitaire earring in 92.5 sterling silver
Corporate Earring EAR,EAR-2882-78-AD,unique emerald shape solitaire earring in 92.5sterling silver,,,,,1,9000,9000,,,,,"EAR-2882-78-AD_(1).jpg, EAR-2882-78-AD_(2).jpg ",Corporate Earings,unique emerald shape solitaire earring in 92.5sterling silver
Corporate Earring EAR,EAR-2859-78-AD,delicate trillion shape solitaire earring  in 92.5 sterling silver,,,,,1,6500,6500,,,,,"EAR-2859-78-AD_(1).jpg, EAR-2859-78-AD_(2).jpg ",Corporate Earings,delicate trillion shape solitaire earring  in 92.5 sterling silver
Corporate Earring EAR,EAR-2856-78-AD,unique 2-tone solitaire earring in 92.5 sterling silver,,,,,1,6500,6500,,,,,"EAR-2856-78-AD_(1).jpg, EAR-2856-78-AD_(2).jpg ",Corporate Earings,unique 2-tone solitaire earring in 92.5 sterling silver
Corporate Earring EAR,EAR-884-66-AD,delicate stud of cluster amethyst in 92.5 sterling silver,,,,,1,2850,2850,,,,,"EAR-884-66-AD_(1).jpg, EAR-884-66-AD_(2).jpg ",Corporate Earings,delicate stud of cluster amethyst in 92.5 sterling silver
Corporate Earring EAR,EAR-7090-36-IJ,unique 8mm round solitaire earring in 92.5 sterling silver,,,,,1,9000,9000,,,,,"EAR-7089-36-IJ_(1).jpg, EAR-7089-36-IJ_(2).jpg ",Corporate Earings,unique 8mm round solitaire earring in 92.5 sterling silver
Corporate Earring EAR,EAR-2880-78-AD,unique 2-tone princess cut solitaire earring in 92.5 sterling silver,,,,,1,9000,9000,,,,,"EAR-2880-78-AD_(1).jpg, EAR-2880-78-AD_(2).jpg ",Corporate Earings,unique 2-tone princess cut solitaire earring in 92.5 sterling silver
Corporate Earring EAR,EAR-7289-70-AD,delicate 2-tone loop earring with diamond in 92.5 sterling silver,,,,,1,8500,8500,,,,,EAR-6080-91-LGIJ_(1).jpg,Corporate Earings,delicate 2-tone loop earring with diamond in 92.5 sterling silver
Corporate Earring EAR,EAR-6074-91-LGIJ,delicate loop earring with amethyst and diamond in 92.5 sterling silver,,,,,1,4500,4500,,,,,EAR-6074-91-LGIJ_(1).jpg,Corporate Earings,delicate loop earring with amethyst and diamond in 92.5 sterling silver
Corporate Earring EAR,EAR-2876-78-AD,unique round solitaire earring in 92.5 sterling silver,,,,,1,9000,9000,,,,,"EAR-7089-36-IJ_(1).jpg, EAR-7089-36-IJ_(2).jpg ",Corporate Earings,unique round solitaire earring in 92.5 sterling silver
Corporate Earring EAR,ECZ-047-9031-AD,unique amethyst  solitaire earring in 92.5 sterling silver,,,,,1,9000,9000,,,,,ECZ-047-9031-AD_(1).jpg,Corporate Earings,unique amethyst  solitaire earring in 92.5 sterling silver
Corporate Kada,KDA-1470-113-AD,openable kada with diamonds in single row in 92.5 sterling silver,,,,,1,5500,5500,,,,,"KDA-1470-113-AD.jpg, KDA-1470-113-AD_(2).jpg ",Corporate Kada,openable kada with diamonds in single row in 92.5 sterling silver
Italian Earring EAR,EAR 579 36 AD,Mesmerizing yet elegant diamond earrings in 92.5 sterling silver.,,,,,1,25000,25000,,,,,"EAR-7286-36-IJ_(1).jpg, EAR-7286-36-IJ_(2).jpg",Earring,Mesmerizing yet elegant diamond earrings in 92.5 sterling silver.
Italian Earring EAR,EAR 5168 78 AD,Long and delicate earring with white onyx and diamond in 92.5 sterling silver with rose squatz polish.,,,,,1,16795,16795,,,,,"999EAR516878AD.jpg, 999EAR516878AD01.jpg",Earring,Long and delicate earring with white onyx and diamond in 92.5 sterling silver with rose squatz polish.
Italian Earring EAR,EAR 5170 78 AD,Long and delicate earring with black onyx and diamond in 92.5 sterling silver.,,,,,1,16795,16795,,,,,"999EAR517078AD.jpg, 999EAR517078AD01.jpg",Earring,Long and delicate earring with black onyx and diamond in 92.5 sterling silver.
Italian Earring EAR,EAR 5179 78 AD,Long and delicate ellipse shape earring with diamond in 92.5 sterling silver,,,,,1,13500,13500,,,,,"999EAR517978AD.jpg, 999EAR517978AD01.jpg",Earring,Long and delicate ellipse shape earring with diamond in 92.5 sterling silver
Italian Earring EAR,EAR-5187-78-AD,Dangling concave earring with diamond in 92.5 sterling silver,,,,,1,17650,17650,,,,,999EAR518778AD.jpg,Earring,Dangling concave earring with diamond in 92.5 sterling silver
Italian Earring EAR,EAR 5182 78 AD,Dangling spherical earring with diamond in 92.5 sterling silver,,,,,1,14995,14995,,,,,"999EAR518278AD.jpg, 999EAR518278AD01.jpg",Earring,Dangling spherical earring with diamond in 92.5 sterling silver
Italian Earring EAR,EAR-5183-78-AD,Pleasing twisted delicate earring in 92.5 sterling silver,,,,,1,14095,14095,,,,,999EAR518378AD.jpg,Earring,Pleasing twisted delicate earring in 92.5 sterling silver
Italian Earring EAR,EAR 1702 72 AD,"Big and exquisite jhumka with topaz, pearls and diamond earring with 92.5 sterling silver",,,,,1,10725,10725,,,,,"999EAR107272AD.jpg, 999EAR107272AD2.jpg",Earring,"Big and exquisite jhumka with topaz, pearls and diamond earring with 92.5 sterling silver"
Italian Earring EAR,EAR 1704 72 AD,"Big and exquisite jhumka with pink sapphires, pearls and diamond earring with 92.5 sterling silver",,,,,1,10725,10725,,,,,"999EAR170472AD.jpg, 999EAR170472AD01.jpg",Earring,"Big and exquisite jhumka with pink sapphires, pearls and diamond earring with 92.5 sterling silver"
Italian Earring EAR,ECZ 029 9031 EAR,"Flawless, unblemished pearls with diamond earrings in 92.5 sterling silver",,,,,1,10890,10890,,,,,"999ECZ0299031EAR.jpg, 999ECZ0299031EAR01.jpg",Earring,"Flawless, unblemished pearls with diamond earrings in 92.5 sterling silver"
Italian Earring EAR,EAR 5181 78 AD,Pear shape dangling concave earring with diamond in 92.5 sterling silver,,,,,1,15550,15550,,,,,999EAR518178AD.jpg,Earring,Pear shape dangling concave earring with diamond in 92.5 sterling silver
Italian Earring EAR,EAR-6064-91-LGIJ,unique textured loop earring in 92.5 sterling silver with rose squatz polish,,,,,1,5000,5000,,,,,"EAR-6064-91-LGIJ_(1).jpg, EAR-6064-91-LGIJ_(2).jpg",Earring,unique textured loop earring in 92.5 sterling silver with rose squatz polish
Italian Earring EAR,EAR-6054-91-LGIJ,classic earring with chalcedony and diamonds in 92.5 sterling silver,,,,,1,7200,7200,,,,,"EAR-6054-91-LGIJ_(1).jpg, EAR-6054-91-LGIJ_(2).jpg",Earring,classic earring with chalcedony and diamonds in 92.5 sterling silver
Italian Earring EAR,EAR-6090-91-LGIJ,subtle earring with diamond and onyx in 92.5 sterling silver with rose squatz polish,,,,,1,10500,10500,,,,,"EAR-6090-91-LGIJ_(1).jpg, EAR-6090-91-LGIJ_(2).jpg",Earring,subtle earring with diamond and onyx in 92.5 sterling silver with rose squatz polish
Italian Earring EAR,EAR-6060-91-LGIJ,delicate  chalcedony earring in 92.5 sterling silver,,,,,1,9000,9000,,,,,"EAR-6060-91-LGIJ_(1).jpg, EAR-6060-91-LGIJ_(2).jpg",Earring,delicate  chalcedony earring in 92.5 sterling silver
Italian Earring EAR,EAR-6717-91-LGIJ,classic earring with diamonds in 92.5 sterling silver,,,,,1,6800,6800,,,,,"EAR-6717-91-LGIJ_(1).jpg, EAR-6717-91-LGIJ_(2).jpg",Earring,classic earring with diamonds in 92.5 sterling silver
Italian Earring EAR,EAR-6050-91-LGIJ,delicate chalcedony earring with diamonds in 92.5 sterling silver,,,,,1,7900,7900,,,,,"EAR-6050-91-LGIJ_(1).jpg, EAR-6050-91-LGIJ_(2).jpg",Earring,delicate chalcedony earring with diamonds in 92.5 sterling silver
Italian Earring EAR,EAR-6053-91-LGIJ,delicate chalcedony earring with diamonds in 92.5 sterling silver,,,,,1,7500,7500,,,,,"EAR-6053-91-LGIJ_(1).jpg, EAR-6053-91-LGIJ_(2).jpg",Earring,delicate chalcedony earring with diamonds in 92.5 sterling silver
Italian Earring EAR,EAR-3106-94-LGVC,unique textured earring with diamonds and aqua-marine in 92.5 sterling silver,,,,,1,15500,15500,,,,,"EAR-3106-94-LGVC_(1).jpg, EAR-3106-94-LGVC_(2).jpg",Earring,unique textured earring with diamonds and aqua-marine in 92.5 sterling silver
Italian Earring EAR,EAR-3102-94-LGIJ,straight tactile earring in 92.5 sterling silver,,,,,1,4500,4500,,,,,"EAR-3102-94-LGIJ_(1).jpg, EAR-3102-94-LGIJ_(2).jpg",Earring,straight tactile earring in 92.5 sterling silver
Italian Earring EAR,EAR-3107-94-LGVC,tactile chalcedony earring in 92.5 sterling silver,,,,,1,5500,5500,,,,,EAR-3106-94-LGVC_(1).jpg,Earring,tactile chalcedony earring in 92.5 sterling silver
Italian Earring EAR,EAR-3110-94-LGVC,tactile chalcedony earring in 92.5 sterling silver,,,,,1,5500,5500,,,,,"EAR-3110-94-LGVC_(1).jpg, EAR-3110-94-LGVC_(2).jpg",Earring,tactile chalcedony earring in 92.5 sterling silver
Italian Earring EAR,EAR-5172-78-AD,delicate earring with ruby drop and diamonds in 92.5 sterling silver,,,,,1,13295,13295,,,,,"EAR-5172-78-AD_(1).jpg, EAR-5172-78-AD_(2).jpg",Earring,delicate earring with ruby drop and diamonds in 92.5 sterling silver
Italian Earring EAR,EAR-5177-78-AD,delicate onyx earring with diamonds in 92.5 sterling silver,,,,,1,10995,10995,,,,,"EAR-5177-78-AD_(1).jpg, EAR-5177-78-AD_(2).jpg",Earring,delicate onyx earring with diamonds in 92.5 sterling silver
Italian Earring EAR,EAR-5213-78-AD,interlinked earring with treated onyx and diamonds in 92.5 silver,,,,,1,15000,15000,,,,,"EAR-5213-78-AD_(1).jpg, EAR-5213-78-AD_(2).jpg",Earring,interlinked earring with treated onyx and diamonds in 92.5 silver
Italian Earring EAR,EAR-6046-91-LGIJ,dazzling earring with diamonds in 92.5 sterling silver,,,,,1,11550,11550,,,,,"EAR-6046-91-LGIJ_(1).jpg, EAR-6046-91-LGIJ_(2).jpg",Earring,dazzling earring with diamonds in 92.5 sterling silver
Italian Earring EAR,EAR-6048-91-LGIJ,exotic earring with diamonds in 92.5 sterling silver,,,,,1,14500,14500,,,,,"EAR-6048-91-LGIJ_(1).jpg, EAR-6048-91-LGIJ_(2).jpg",Earring,exotic earring with diamonds in 92.5 sterling silver
Italian Earring EAR,EAR-6067-91-LGIJ,vintage earring with oxide polish in 92.5 sterling silver,,,,,1,5500,5500,,,,,"EAR-6067-91-LGIJ_(1).jpg, EAR-6067-91-LGIJ_(2).jpg",Earring,vintage earring with oxide polish in 92.5 sterling silver
Italian Earring EAR,EAR-6069-91-LGIJ,elegant earring with lapis stone and diamonds in 92.5 sterling silver,,,,,1,15500,15500,,,,,"EAR-6069-91-LGIJ_(1).jpg, EAR-6069-91-LGIJ_(2).jpg",Earring,elegant earring with lapis stone and diamonds in 92.5 sterling silver
Italian Earring EAR,EAR-6075-91-LGIJ,elegant long earring with diamonds in 92.5 sterling silver,,,,,1,14500,14500,,,,,"EAR-6075-91-LGIJ_(1).jpg, EAR-6075-91-LGIJ_(2).jpg",Earring,elegant long earring with diamonds in 92.5 sterling silver
Italian Earring EAR,EAR-6228-52-VC,"traditional earring with diamonds, ruby drop and 2-tone polish in 92.5 sterling silver",,,,,1,6100,6100,,,,,"EAR-6228-52-VC_(1).jpg, EAR-6228-52-VC_(2).jpg",Earring,"traditional earring with diamonds, ruby drop and 2-tone polish in 92.5 sterling silver"
Italian Earring EAR,EAR-7087-36-IJ,loop earring with micro set diamonds in 92.5 sterling silver,,,,,1,12500,12500,,,,,"EAR-7087-36-IJ_(1).jpg, EAR-7087-36-IJ_(2).jpg",Earring,loop earring with micro set diamonds in 92.5 sterling silver
Italian Earring EAR,EAR-7091-36-IJ,long delicate earring with diamonds and pearl drop in 92.5 sterling silver,,,,,1,12500,12500,,,,,"EAR-7091-36-IJ_(1).jpg, EAR-7091-36-IJ_(2).jpg",Earring,long delicate earring with diamonds and pearl drop in 92.5 sterling silver
Italian Earring EAR,EAR-7093-36-IJ,classic loop earring with micro-pave set diamond in 92.5 sterling silver,,,,,1,17995,17995,,,,,"EAR-7093-36-IJ_(1).jpg, EAR-7093-36-IJ_(2).jpg",Earring,classic loop earring with micro-pave set diamond in 92.5 sterling silver
